,index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,occupancy_rate,annual_rental_income,investment_score
3217,6942,32275224,Large Apt. with Total Equipped Gym near Ratchada,44228552,Suvimol,Huai Khwang,13.77034,100.58838,Private room,3117.0,1,1,0.02,5,359,0,0.016438356164383605,18702.000000000047,0.4994247488471142
3218,6943,32275745,Morris house 2,145483437,หนึ่งน้อง,Bangkok Noi,13.75547,100.47301,Private room,500.0,1,8,0.17,2,340,4,0.06849315068493156,12500.000000000011,0.20164258531647045
3219,6946,32172015,1 bedroom condo 2 mins walking to BTS,123348332,Paksongpob,Khlong Toei,13.71421,100.59232,Private room,950.0,1,15,0.32,1,0,0,1.0,346750.0,0.46137131030528616
3220,6947,32172936,Humble @ Yuyen.,57988677,Yupinda,Huai Khwang,13.78786,100.58088,Private room,500.0,2,28,0.6,1,302,0,0.17260273972602735,31499.999999999993,0.4994247488471142
3221,6949,31917742,Double D Rooms&Cafe (Triple Room),157714185,สุวรรณา,Bangkok Noi,13.74868,100.46982,Private room,1150.0,1,0,0.0,6,180,0,0.5068493150684932,212750.0,0.20164258531647045
3222,6950,31921732,NewGreat57sqm btsChula Pantip Pratunum Paragon MBK,217915433,PattayaThai,Ratchathewi,13.7549,100.54355,Private room,2400.0,30,0,0.0,2,86,0,0.7643835616438356,669600.0,0.513499304220907
3223,6951,32175336,No.1 cozy private room with shared bathroom,241410110,Ratima,Phra Nakhon,13.76163,100.50335,Private room,460.0,1,0,0.0,5,303,0,0.1698630136986301,28519.999999999993,0.5603982406521189
3224,6952,32176256,No.2 window sunlight private room/shared bathroom,241410110,Ratima,Phra Nakhon,13.76349,100.50328,Private room,543.0,1,0,0.0,5,295,0,0.1917808219178082,38010.0,0.5603982406521189
3225,6953,32176552,No.4 Standard Single Bed Room for 2persons,241410110,Ratima,Phra Nakhon,13.76357,100.50456,Private room,500.0,1,0,0.0,5,290,0,0.20547945205479456,37500.00000000001,0.5603982406521189
3226,6954,31933406,Brand New4Buckbed@Bts Thonglor-Sukhumvit-Free Wifi,38203131,Sirinda,Vadhana,13.73269,100.58181,Private room,999.0,1,1,0.02,1,304,0,0.16712328767123286,60938.99999999999,0.48270041526150653
3227,6958,32182341,Close to BTS Surasak Sathorn& COZY Feels like home,222304982,Pink,Sathon,13.71133,100.52068,Private room,495.0,1,0,0.0,1,179,0,0.5095890410958904,92070.00000000001,0.388707104105458
3228,6960,32282270,Happycondo,242280712,Prommet,Bang Kapi,13.78887,100.62807,Private room,1000.0,1,1,0.02,1,363,0,0.005479452054794498,1999.9999999999918,0.2709741002626685
3229,6961,31937315,"Private Room with VIEW near Pratunam, Siam center",227240004,Hyde Park,Ratchathewi,13.757447242736816,100.5431900024414,Private room,1899.0,1,29,0.61,8,344,10,0.05753424657534245,39878.99999999999,0.513499304220907
3230,6963,31937531,Y1 · Private Minimalist-Style Room in Old Town,7208534,Oaklek,Pom Prap Sattru Phai,13.75122,100.51044,Private room,1200.0,1,69,1.46,5,155,27,0.5753424657534247,252000.00000000003,0.5595392727940376
3231,6967,32293562,2 Twin beds Happy Glass lodge near MRT Klongtoei,40462226,Chanlakan,Sathon,13.72167,100.55152,Private room,590.0,2,31,0.66,7,81,3,0.7780821917808219,167560.0,0.388707104105458
3232,6970,32298996,"Modern 1BR Apartment, NewPetchaburi-10min from MRT",187647176,Grand Mercure Bangkok Atrium,Huai Khwang,13.74869,100.56949,Private room,4000.0,1,0,0.0,11,206,0,0.43561643835616437,636000.0,0.4994247488471142
3233,6971,32185094,พร-พล เพลส,26004700,Kasinee,Bueng Kum,13.81725,100.64068,Private room,4500.0,30,0,0.0,1,363,0,0.005479452054794498,8999.999999999964,0.19076768342258146
3234,6981,32476414,Family,212980833,Hong,Suanluang,13.73318,100.63957,Private room,1718.0,2,2,0.04,1,364,0,0.002739726027397249,1717.999999999993,0.21380635382467506
3235,6983,32483160,Cozy apartment near Wongwian Yai Bts,67125318,Samertip,Khlong San,13.7208,100.49316,Private room,750.0,20,10,0.22,2,137,4,0.6246575342465753,171000.0,0.3659777409752933
3236,6996,32798468,ROOM NEAR TO SKYTRIAN / WIFI / Dcondo / Swimming,183826452,Jame,Bang Kapi,13.75116,100.60696,Private room,700.0,20,0,0.0,1,364,0,0.002739726027397249,699.9999999999972,0.2709741002626685
3237,6998,32802405,Iconic Riverfront Sathorn Residence,246730050,Iconic,Yan na wa,13.67546,100.5329,Private room,1500.0,3,0,0.0,1,90,0,0.7534246575342466,412500.0,0.3863876864123612
3238,7000,32304510,Master,247724773,Veethanee,Ratchathewi,13.75843,100.54108,Private room,1400.0,1,0,0.0,1,180,0,0.5068493150684932,259000.00000000003,0.513499304220907
3239,7002,32312610,"Peaceful green house in downtown Bkk, close  train",34490141,Joy,Phra Khanong,13.68431,100.60662,Private room,700.0,2,0,0.0,4,365,0,0.0,0.0,0.34198416395463455
3240,7007,32502789,"1 BED Studio Colonial style,Silom-Sathon,5min-BTS",226619920,Tarinee,Bang Rak,13.722115,100.522041,Private room,950.0,1,0,0.0,8,2,0,0.9945205479452055,344850.0,0.4183083796413036
3241,7008,32503388,Tennis Home stay,20452475,Joon,Suanluang,13.734569168761045,100.64681075513364,Private room,800.0,1,0,0.0,1,365,0,0.0,0.0,0.21380635382467506
3242,7010,32505513,New Room In Pratunam! Pool and Cafe!,227240004,Hyde Park,Ratchathewi,13.757822036743164,100.54309844970705,Private room,1599.0,1,3,0.06,8,358,0,0.019178082191780854,11193.000000000018,0.513499304220907
3243,7013,32315553,The Privacy Pracha Uthit ( Pracha Uthit 21-23 Rd),29668655,Thada,Rat Burana,13.66132,100.5018,Private room,350.0,1,35,0.76,1,0,0,1.0,127750.0,0.13606282981322818
3244,7016,32321691,King bed&Private bathroom for 2 near MRT Klongtoei,40462226,Chanlakan,Sathon,13.72206,100.55125,Private room,650.0,1,7,0.15,7,174,0,0.5232876712328767,124150.0,0.388707104105458
3245,7022,32330485,รัชดาซิตี้คอนโด,242724880,Rose,Huai Khwang,13.7802,100.57909,Private room,3000.0,30,0,0.0,1,179,0,0.5095890410958904,558000.0,0.4994247488471142
3246,7023,32342689,Cozy bedroom for 4 W/ En Suite (Free Breakfast),71898274,Kay,Chatu Chak,13.80145,100.5705,Private room,959.0,1,53,1.13,3,325,14,0.1095890410958904,38360.0,0.3773556276912838
3247,7030,32345440,Community High-end Homestay,242859573,Charlene,Suanluang,13.73556,100.62132,Shared room,6926.0,1,0,0.0,1,365,0,0.0,0.0,0.21380635382467506
3248,7037,32349668,NEWLY! Beautiful TWIN room/ Pratunam/ Airport Link,227240004,Hyde Park,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1599.0,1,4,0.09,8,358,0,0.019178082191780854,11193.000000000018,0.513499304220907
3249,7038,32352161,Studio 4 beds with WiFi MRT Huaykang,97401504,Hoot,Huai Khwang,13.78237,100.57627,Private room,488.0,2,2,0.04,5,365,0,0.0,0.0,0.4994247488471142
3250,7040,32353156,Hostel with WiFi near MRT Huaykwang,97401504,Hoot,Huai Khwang,13.7824,100.57653,Private room,600.0,1,1,0.02,5,364,0,0.002739726027397249,599.9999999999975,0.4994247488471142
3251,7042,32353759,Hostel with WiFi near MRT Huaykwang,97401504,Hoot,Huai Khwang,13.78224,100.57584,Shared room,313.0,2,4,0.09,5,365,0,0.0,0.0,0.4994247488471142
3252,7046,32823297,ติดรถไฟฟ้าบางไผ่,246932002,Sirichai,Phasi Charoen,13.72599,100.46589,Private room,828.0,1,0,0.0,1,90,0,0.7534246575342466,227700.0,0.17203189102866928
3253,7049,32533076,NEW Stylish room/City center/Pool/Pratunam market,227240004,Hyde Park,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1565.0,1,56,1.2,8,335,29,0.0821917808219178,46949.99999999999,0.513499304220907
3254,7057,32576517,Ada type ins Nordic fresh mint loft,244825645,Dvchvhh,Thawi Watthana,13.77187,100.38748,Private room,5818.0,1,0,0.0,1,365,0,0.0,0.0,0.19613667712853883
3255,7059,32355069,M802 rooms BKK,55732416,Gatesy,Lat Krabang,13.70943,100.82424,Private room,600.0,1,0,0.0,1,88,0,0.7589041095890411,166200.0,0.4223855305909487
3256,7068,32827512,Condolette Dwell Sukhumvit 26,246531641,Pracha,Khlong Toei,13.72491,100.57103,Private room,2500.0,1,1,0.02,1,365,0,0.0,0.0,0.46137131030528616
3257,7069,32590030,Sleep cafe @Hidee24/7 (Private room for 3 persons),231404353,Poungpetch,Ratchathewi,13.75183,100.53538,Private room,1190.0,1,3,0.07,6,356,1,0.024657534246575352,10710.000000000004,0.513499304220907
3258,7076,32622900,P Residence,244857365,Pasupol,Din Daeng,13.78267,100.56629,Private room,850.0,1,0,0.0,1,180,0,0.5068493150684932,157250.0,0.40780695945946244
3259,7077,32828147,The Clover ทองหล่อ,246551687,Cahnchai,Vadhana,13.73563,100.58256,Private room,2500.0,1,1,0.53,1,364,1,0.002739726027397249,2499.99999999999,0.48270041526150653
3260,7081,32365242,Town Condo Sukhumvit 71 (289/8),243019748,Town,Vadhana,13.73511,100.60304,Private room,1000.0,1,0,0.0,1,365,0,0.0,0.0,0.48270041526150653
3261,7083,32366963,Private bed & bathroom for 2 near MRT Klongtoei,40462226,Chanlakan,Parthum Wan,13.72349,100.55127,Private room,630.0,1,50,1.07,7,83,3,0.7726027397260273,177660.0,0.46579112527398964
3262,7084,32367509,Dewan Bangkok,160548374,Piriyaporn,Phra Nakhon,13.76088,100.49946,Private room,1785.0,1,3,0.07,1,365,1,0.0,0.0,0.5603982406521189
3263,7090,32626935,Crow 6 8 people,242296638,Jimmy,Ratchathewi,13.75928,100.54005,Private room,3600.0,1,0,0.0,5,90,0,0.7534246575342466,990000.0000000001,0.513499304220907
3264,7091,32629925,City Palace Apartment ซิตี้ อพาร์ทเม้นท์,245317645,พชร,Bang Phlat,13.7711,100.4921,Private room,900.0,1,1,0.03,1,365,0,0.0,0.0,0.5268794398998399
3265,7096,32645893,"Modern Clean 1Bd, BTS Ekkamai in the Heart of BKK",240769132,Shane,Khlong Toei,13.7189,100.58362,Private room,3000.0,2,0,0.0,1,90,0,0.7534246575342466,825000.0,0.46137131030528616
3266,7098,32647083,"Double Room, Ploen Bangkok Hostel Khaosan",245467952,Nutnalun,Phra Nakhon,13.76134,100.49723,Private room,1300.0,1,9,0.22,4,365,0,0.0,0.0,0.5603982406521189
3267,7102,32370825,Slowlife Timeflies :  be a part of my project,240531827,Pakpoom,Saphan Sung,13.78072,100.68244,Private room,550.0,1,0,0.0,1,180,0,0.5068493150684932,101750.00000000001,0.21605147845775463
3268,7103,32386421,King bed&private bathroom for 2 near MRT Klongtoei,40462226,Chanlakan,Sathon,13.7219,100.55274,Private room,630.0,2,20,0.44,7,82,2,0.7753424657534247,178290.00000000003,0.388707104105458
3269,7104,32386733,5 Beds & Private Bathroom 200 m from subway MRT,40462226,Chanlakan,Parthum Wan,13.72354,100.55111,Private room,1300.0,2,6,0.13,7,86,0,0.7643835616438356,362700.0,0.46579112527398964
3270,7105,32387971,Fabulous Junior Suite w/ Breakfast,172962088,Jona,Phra Nakhon,13.76436,100.50314,Private room,3220.0,1,0,0.0,6,362,0,0.008219178082191747,9659.99999999996,0.5603982406521189
3271,7108,32653066,Plu Garden Villa,130829732,Pimol,Sathon,13.7203,100.53868,Private room,850.0,1,1,0.02,2,365,0,0.0,0.0,0.388707104105458
3272,7109,32655377,Wynn Condo Ladprao-Chokchai 4,228792431,Phatcharaporn,Phra Nakhon,13.75529,100.50212,Private room,1000.0,1,1,0.02,1,84,0,0.7698630136986302,281000.0,0.5603982406521189
3273,7110,32671256,ณณา เพลส,214589203,Chairoj,Chatu Chak,13.82505,100.57346,Private room,600.0,1,0,0.0,2,364,0,0.002739726027397249,599.9999999999975,0.3773556276912838
3274,7111,32673808,Provide Short-long period room rental service,118495264,Prinya,Bang Kapi,13.76268,100.64147,Private room,350.0,30,1,0.02,1,0,0,1.0,127750.0,0.2709741002626685
3275,7120,32679883,3 bedroom near  immigration office chaengwattana,165814945,Dutsada,Lak Si,13.89194,100.56233,Private room,590.0,1,0,0.0,5,365,0,0.0,0.0,0.25075928926196545
3276,7123,32684505,Rodeo House BKK,245755494,Sira,Sai Mai,13.89279,100.68752,Private room,2333.0,1,7,0.15,1,180,0,0.5068493150684932,431605.0,0.12147281977264678
3277,7125,32857140,Silvio's Bistro,41512313,Silvio,Bang Rak,13.7192,100.51692,Private room,900.0,1,0,0.0,3,0,0,1.0,328500.0,0.4183083796413036
3278,7127,32858411,Silvio's Bistro,41512313,Silvio,Bang Rak,13.7192,100.51692,Private room,700.0,1,0,0.0,3,0,0,1.0,255500.0,0.4183083796413036
3279,7131,32874165,Private group room - 5 min. to DMK @PETRA POSHTEL,102799758,Sukritta,Don Mueang,13.92454,100.59972,Private room,1200.0,1,4,0.09,5,333,0,0.0876712328767123,38399.999999999985,0.3957266024616332
3280,7136,32701111,Ibeyond Romklao 2 Queen bed,47634456,Poompong,Lat Krabang,13.75257,100.7495,Private room,1090.0,1,6,0.13,4,352,1,0.03561643835616435,14169.999999999985,0.4223855305909487
3281,7140,32390575,Lumpinipark phetkasem98,158215479,Rujira,Bang Khae,13.70985,100.38395,Private room,900.0,7,1,0.02,1,90,0,0.7534246575342466,247500.00000000003,0.15951948484218992
3282,7141,32392160,Central Sukhumvit - Superior Room - Close To Nana BTS,215328104,Nutcha,Vadhana,13.74238,100.55544,Private room,10000.0,1,0,0.0,21,365,0,0.0,0.0,0.48270041526150653
3283,7142,32392185,Central Sukhumvit - Superior Room - Close To Nana BTS,215328104,Nutcha,Khlong Toei,13.74093,100.55486,Private room,10000.0,1,0,0.0,21,365,0,0.0,0.0,0.46137131030528616
3284,7149,32413837,"Mid-town Blossom sathorn, 2 bedrooms",211976669,Daranee,Sathon,13.70987,100.51984,Private room,1300.0,2,24,0.53,1,279,7,0.23561643835616441,111800.00000000001,0.388707104105458
3285,7150,32705091,"1 min walk to BTS N1 Station.A. Near Siam, MBK",245924343,Gee,Ratchathewi,13.75233,100.5309,Private room,1529.0,1,24,0.52,2,176,6,0.5178082191780822,288981.0,0.513499304220907
3286,7155,32428205,"Luxury Private room in central of Thonglor, Bkk",119085827,Ekkachai,Vadhana,13.73663,100.5824,Private room,2000.0,90,0,0.0,2,173,0,0.526027397260274,384000.00000000006,0.48270041526150653
3287,7158,32451343,"STYLIST VIEW ROOM near Airport Link, Pratunam.",227240004,Hyde Park,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1899.0,1,4,0.09,8,358,1,0.019178082191780854,13293.000000000022,0.513499304220907
3288,7161,32880572,Stunning Bungalow Private Pool,194379876,Cegmw,Bangkok Yai,13.73128,100.46942,Private room,5368.0,1,0,0.0,1,365,0,0.0,0.0,0.22637781908066673
3289,7178,32903147,Family Suite Room,147470479,Suriya,Phra Nakhon,13.76726,100.50172,Private room,2036.0,1,5,0.12,5,351,1,0.0383561643835616,28503.999999999967,0.5603982406521189
3290,7179,32903204,4-Bed Dormitory,147470479,Suriya,Phra Nakhon,13.76865,100.50139,Shared room,476.0,1,19,0.48,5,364,6,0.002739726027397249,475.99999999999807,0.5603982406521189
3291,7182,32906302,Mix Crow,242296638,Jimmy,Ratchathewi,13.75906,100.54008,Shared room,2700.0,1,0,0.0,5,180,0,0.5068493150684932,499500.00000000006,0.513499304220907
3292,7184,32910610,Sir @ Castle Black Bangkok,242296638,Jimmy,Ratchathewi,13.75937,100.54171,Private room,1300.0,1,0,0.0,5,180,0,0.5068493150684932,240500.0,0.513499304220907
3293,7188,33024940,246 House KingBR Walk to Grand Palace & Wat Pho,248201804,Patanee,Phra Nakhon,13.74853,100.49624,Private room,914.0,1,78,1.77,4,108,21,0.7041095890410959,234898.0,0.5603982406521189
3294,7190,33029571,Loft21 Suvarnabhumi Studio,47634456,Poompong,Lat Krabang,13.76255,100.74873,Private room,590.0,1,5,0.55,4,353,5,0.0328767123287671,7079.9999999999945,0.4223855305909487
3295,7194,32915949,Convenient & Good Price to Stay,160661192,Porla,Suanluang,13.73823,100.64294,Private room,866.0,30,0,0.0,2,180,0,0.5068493150684932,160210.0,0.21380635382467506
3296,7195,32726641,New comfy studio/City Center/Pool/Pratunam/BTS,227240004,Hyde Park,Ratchathewi,13.757523536682127,100.5433349609375,Private room,1599.0,1,3,0.07,8,359,0,0.016438356164383605,9594.000000000025,0.513499304220907
3297,7197,32924647,Craftsman Bangkok Two bedrooms,196741252,Piyanit,Phaya Thai,13.78649,100.54509,Private room,4360.0,1,2,0.04,9,0,0,1.0,1591400.0,0.4288147642029191
3298,7205,32925750,Craftsman Bangkok Three bedrooms,196741252,Piyanit,Phaya Thai,13.78734,100.54605,Private room,5776.0,1,3,0.07,9,0,0,1.0,2108240.0,0.4288147642029191
3299,7206,33035188,"Pool Villa @ Donmaung 2 Bedrooms, 1king&1Queen bed",248396375,Amy,Don Mueang,13.95139,100.61643,Private room,3360.0,1,43,0.95,5,266,1,0.27123287671232876,332640.0,0.3957266024616332
3300,7207,33035905,"Pool Villa @ Donmaung 4 Bedrooms, 2King&2Queen bed",248396375,Amy,Don Mueang,13.94953,100.61725,Private room,8654.0,1,25,0.55,5,350,0,0.04109589041095896,129810.00000000017,0.3957266024616332
3301,7210,33047916,246 House Family BR Walk to Grand Palace & Wat Pho,248201804,Patanee,Phra Nakhon,13.74688,100.49618,Private room,1857.0,1,65,1.44,4,261,11,0.2849315068493151,193128.00000000003,0.5603982406521189
3302,7211,33048017,Pura Vida Hostel Bangkok,248741250,Miguel,Phra Nakhon,13.76541,100.50022,Private room,1500.0,1,0,0.0,1,180,0,0.5068493150684932,277500.0,0.5603982406521189
3303,7217,32934252,TermTem House,183842811,Raphisan,Chatu Chak,13.80376,100.57754,Private room,700.0,1,0,0.0,1,90,0,0.7534246575342466,192500.0,0.3773556276912838
3304,7219,32755430,BanMaePPom,237971515,Pimpakan,Bang Khun thain,13.63228,100.42739,Private room,717.0,1,0,0.0,2,180,0,0.5068493150684932,132645.00000000003,0.1406974085302506
3305,7220,32943644,Entire home near the airport & Mega Bangna,14704050,Faymila,Pra Wet,13.69332,100.69943,Private room,900.0,2,3,0.07,1,173,0,0.526027397260274,172800.00000000003,0.22017492911544664
3306,7222,32944658,Pastel House Hostel Ratchada near MRT Suthisarn 6,209239986,Manisra,Din Daeng,13.79039,100.5742,Private room,700.0,1,18,0.39,6,355,2,0.0273972602739726,6999.999999999999,0.40780695945946244
3307,7223,32946682,25 sqm soft bed 10 mins to kao-san road,21877541,Can,Dusit,13.761680603027344,100.51485443115234,Private room,1200.0,30,0,0.0,1,365,0,0.0,0.0,0.11627833615483785
3308,7226,33053413,S1 hostel (Double Room) Sathorn Bangkok,10138065,S1,Sathon,13.72023,100.54731,Private room,1000.0,1,0,0.0,3,362,0,0.008219178082191747,2999.9999999999873,0.388707104105458
3309,7227,33058943,S1 hostel (Twin Room) Sathorn Bangkok,10138065,S1,Sathon,13.7223,100.54522,Private room,1000.0,1,1,0.02,3,365,0,0.0,0.0,0.388707104105458
3310,7243,32966859,Spacious& Nice 1 bedroom w/h separate living room,44228552,Suvimol,Huai Khwang,13.77033,100.59075,Private room,2443.0,3,0,0.0,5,89,0,0.7561643835616438,674268.0,0.4994247488471142
3311,7245,32970120,Myhostel Ratchada มายโฮสเทลรัชดา,247026527,Suchada,Chatu Chak,13.80504,100.57432,Shared room,500.0,1,1,0.02,1,365,0,0.0,0.0,0.3773556276912838
3312,7248,33059200,Warm Holiday Apartment,129953745,수현,Lat Phrao,13.82727,100.59367,Private room,5160.0,1,0,0.0,1,365,0,0.0,0.0,0.16940176390749007
3313,7250,33065739,Quadruple room in Old town nr. Grand Palace,19669460,Boul,Phra Nakhon,13.75155,100.50353,Private room,2400.0,1,1,0.03,3,364,0,0.002739726027397249,2399.99999999999,0.5603982406521189
3314,7251,33075340,Cana Mansion Deluxe,248717914,Sirinthip,Bangkok Yai,13.72885,100.47635,Private room,690.0,1,0,0.0,1,90,0,0.7534246575342466,189750.00000000003,0.22637781908066673
3315,7252,33077452,Pool Villa @ Donmuang 3 Bedrooms,248396375,Amy,Don Mueang,13.94982,100.61614,Private room,7723.0,1,6,0.14,5,261,1,0.2849315068493151,803192.0000000002,0.3957266024616332
3316,7253,33081319,CITY HIDEAWAY Bangkok,221304783,City Hideaway,Vadhana,13.72043,100.59006,Private room,475.0,1,51,1.14,5,226,0,0.38082191780821917,66025.0,0.48270041526150653
3317,7254,33082646,The Cube Condo นวมินทร์ รามอิทรา,44481291,Thaveechai,Khan Na Yao,13.83388,100.66016,Private room,750.0,1,2,0.04,1,0,0,1.0,273750.0,0.2075881261044613
3318,7255,33083463,Naming private room for 3 persons FL 3,234683451,Anothai,Bangkok Noi,13.7559,100.483673,Private room,1290.0,30,2,0.04,1,365,0,0.0,0.0,0.20164258531647045
3319,7259,33098555,Lumpini Condo,237573188,Ammy,Lat Krabang,13.72102,100.71482,Private room,1900.0,1,0,0.0,2,180,0,0.5068493150684932,351500.0,0.4223855305909487
3320,7260,33099580,Twin bed/ share bathroom/ Best in Downtown,221304783,City Hideaway,Vadhana,13.72055,100.59141,Private room,477.0,1,50,1.12,5,225,0,0.3835616438356164,66780.0,0.48270041526150653
3321,7261,33099980,Private Double bed on the rooftop with city view,221304783,City Hideaway,Vadhana,13.72051,100.59006,Private room,797.0,1,46,1.01,5,225,0,0.3835616438356164,111580.0,0.48270041526150653
3322,7262,33101682,บ้าน1668,159546406,Aunchalee,Pom Prap Sattru Phai,13.75164,100.51715,Private room,1668.0,1,0,0.0,1,180,0,0.5068493150684932,308580.0,0.5595392727940376
3323,7263,32772080,Ze Residence located near Yanhee Hospital (No.302),237122647,Ruechuphon,Bang Phlat,13.80025,100.51214,Private room,690.0,1,0,0.0,1,90,0,0.7534246575342466,189750.00000000003,0.5268794398998399
3324,7266,32790213,เทนเดอร์ ปาร์ค ลาดพร้าว 130,246664783,Warong,Bang Kapi,13.76487,100.6311,Private room,800.0,1,5,0.11,1,174,0,0.5232876712328767,152800.0,0.2709741002626685
3325,7267,32790312,Pastel House Hostel Ratchada Near MRT Suthisarn,209239986,Manisra,Huai Khwang,13.78809,100.57448,Private room,735.0,1,10,0.22,6,358,1,0.019178082191780854,5145.000000000009,0.4994247488471142
3326,7271,32977143,TC​ Green condominium rama9​,204157229,Pimlada,Suanluang,13.74228,100.62171,Private room,12000.0,365,0,0.0,2,365,0,0.0,0.0,0.21380635382467506
3327,7273,32978696,supalai veranda ratchavipha-prachachuen,204157229,Pimlada,Chatu Chak,13.82828,100.53899,Private room,12000.0,365,0,0.0,2,364,0,0.002739726027397249,11999.999999999949,0.3773556276912838
3328,7274,32981693,Siam park home,247143196,พัฒน์รัฐ,Khan Na Yao,13.80421,100.68999,Private room,800.0,1,0,0.0,1,179,0,0.5095890410958904,148800.0,0.2075881261044613
3329,7275,32984453,"Stay safe in your own whole floor, 5 Bedrooms",91934777,Vichak,Huai Khwang,13.76874,100.58199,Private room,12859.0,1,15,0.34,25,0,0,1.0,4693535.0,0.4994247488471142
3330,7276,33283633,@The Trendy​ 2,236914034,Thunyalux,Vadhana,13.74268,100.55724,Private room,2597.0,2,0,0.0,1,82,0,0.7753424657534247,734951.0000000001,0.48270041526150653
3331,7280,33294829,Niche Pride Thonglor,23547471,Arthitaya,Vadhana,13.74141,100.59363,Private room,1200.0,1,0,0.0,2,360,0,0.013698630136986356,6000.000000000024,0.48270041526150653
3332,7287,33003467,U Delight @ Talatphlu Station,191361327,Panicha,Thon buri,13.71269,100.47791,Private room,600.0,7,0,0.0,1,0,0,1.0,219000.0,0.5283619416135569
3333,7288,33003617,Cozy Bed Room in the City,52223363,Panate,Thon buri,13.71746,100.48144,Private room,626.0,2,14,0.31,1,271,4,0.2575342465753425,58844.000000000015,0.5283619416135569
3334,7289,33008489,246 House Family Room Walk to Grand Palace&Wat Pho,248201804,Patanee,Phra Nakhon,13.74885,100.49833,Private room,1800.0,1,58,1.28,4,170,12,0.5342465753424658,351000.0,0.5603982406521189
3335,7291,33105320,SUNKISS pool.bed.cafe Single Room A,97778275,Supaporn,Taling Chan,13.77832,100.42637,Private room,2124.0,1,10,0.22,2,358,1,0.019178082191780854,14868.000000000024,0.2267295280431324
3336,7293,33110654,BanMeaPom2,237971515,Pimpakan,Chom Thong,13.66143,100.45299,Private room,1350.0,1,0,0.0,2,365,0,0.0,0.0,0.16713968660604953
3337,7294,33119182,"Cozy Room at Zenniq hotel ,2BD, 3Km to ICONSIAM",217897311,Supamas,Thon buri,13.72038,100.48706,Private room,2300.0,2,1,0.03,1,166,0,0.5452054794520548,457700.0,0.5283619416135569
3338,7296,33301448,U Delight,250806323,Worrasit,Bang Sue,13.82003,100.53581,Private room,2400.0,1,0,0.0,1,365,0,0.0,0.0,0.32351149456106876
3339,7302,33121015,Work&lifestyle,245051409,Porntip,Parthum Wan,13.73263,100.53001,Private room,1800.0,30,0,0.0,2,323,0,0.1150684931506849,75599.99999999997,0.46579112527398964
3340,7303,33121145,Work&lifestyle,245051409,Porntip,Parthum Wan,13.7322,100.53185,Private room,1500.0,30,0,0.0,2,326,0,0.10684931506849316,58500.00000000001,0.46579112527398964
3341,7307,33131297,Chatuchak Interchange station(BTS&MRT),160555352,Smith,Chatu Chak,13.79895,100.5554,Private room,690.0,5,0,0.0,1,52,0,0.8575342465753425,215970.00000000003,0.3773556276912838
3342,7310,33141180,เอตเคแมนชั้น,249200206,พีระยุทช,Bang Kapi,13.75573,100.60993,Private room,3221.0,2,0,0.0,1,365,0,0.0,0.0,0.2709741002626685
3343,7314,33017923,246 House TwinBR Walk to Grand Palace & Wat Pho,248201804,Patanee,Phra Nakhon,13.74687,100.49845,Private room,954.0,1,76,1.67,4,168,16,0.5397260273972603,187938.0,0.5603982406521189
3344,7319,33564802,เอ สเปซ สุขุมวิท 77 By Putt,252762008,Anukul,Suanluang,13.71214,100.63431,Private room,1540.0,1,0,0.0,1,365,0,0.0,0.0,0.21380635382467506
3345,7320,33143638,พานาวารา รีสอร์ท ห้องบันยัน,249551264,Panavara,Lat Phrao,13.82301,100.61551,Private room,1890.0,1,1,0.09,2,0,1,1.0,689850.0,0.16940176390749007
3346,7321,33144463,พานาวารา รีสอร์ท ห้องพฤกษา,249551264,Panavara,Lat Phrao,13.82251,100.6192,Private room,1890.0,1,0,0.0,2,30,0,0.9178082191780822,633150.0,0.16940176390749007
3347,7322,33328110,Cozy place with rooftop swimming pool,96178107,Supergai,Bang Phlat,13.77195,100.49284,Shared room,399.0,5,13,0.29,1,169,6,0.536986301369863,78204.0,0.5268794398998399
3348,7324,33566023,ทรี คอนโด เอกมัย Komsan,252764737,Komsan,Khlong Toei,13.71644,100.58228,Private room,2600.0,1,0,0.0,1,365,0,0.0,0.0,0.46137131030528616
3349,7326,33567204,Lumpini Condotown Latplakhao By Samon,252938624,Samon,Bang Khen,13.86411,100.61405,Private room,2600.0,1,0,0.0,1,365,0,0.0,0.0,0.23894923423382086
3350,7332,33570364,🏡5 mins walk to 🚅 Local living @ our cozy home😊,29685153,Mon,Phasi Charoen,13.72658,100.46383,Private room,322.0,2,32,0.71,2,281,14,0.23013698630136992,27048.000000000007,0.17203189102866928
3351,7335,33154029,"Pool Villa @ Donmaung 2 Bedrooms, 1king&1Queen bed",248396375,Amy,Don Mueang,13.94961,100.6158,Private room,3360.0,1,23,0.51,5,176,0,0.5178082191780822,635040.0,0.3957266024616332
3352,7336,33154445,Room-Queen Bed/Shared Bathroom,246192694,Kosum 38,Don Mueang,13.9063,100.57919,Private room,450.0,1,0,0.0,4,181,0,0.5041095890410958,82799.99999999999,0.3957266024616332
